index,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
283,70268489,Movie,Inkaar,Sudhir Mishra,"Arjun Rampal, Chitrangada Singh, Deepti Naval, Kanwaljeet Singh, Rehana Sultan, Vipin Sharma, Kaizaad Kotwal, Sujata Sehgal, Shivani Tanksale, Asheesh Kapur",India,"May 1, 2017",2013,NR,125 min,"Dramas, International Movies, Romantic Movies","An ad agency CEO is put under investigation when his ambitious protégée – and lover – accuses him of sexual harassment, vying for his top position."
284,80106505,Movie,Loev,Sudhanshu Saria,"Shiv Pandit, Dhruv Ganesh, Siddharth Menon, Rishabh Chaddha",India,"May 1, 2017",2015,TV-MA,89 min,"Dramas, Independent Movies, International Movies",Lives are upended when a hiking trip leads a Wall Street hotshot to explore his true feelings for an old pal who’s disenchanted with his boyfriend.
285,80015785,Movie,Mary Kom,Omung Kumar,"Priyanka Chopra, Darshan Kumar, Sunil Thapa, Kenny Basumatary, Shishir Sharma, Robin Das, Rajni Basumatary, Lin Laishram, Shakti Singh",India,"May 1, 2017",2014,TV-14,120 min,"Dramas, International Movies, Sports Movies",The daughter of a poor rice farmer overcomes the objections of her father and the demands of a male-dominated society to pursue a career in boxing.
286,80176716,Movie,Moh Maya Money,Munish Bhardwaj,"Ranvir Shorey, Neha Dhupia, Devendra Chowhan, Ashwath Bhatt, Vidushi Mehra, Anant Raina",India,"May 1, 2017",2016,TV-MA,109 min,"Dramas, Independent Movies, International Movies","After investing in a shady deal that quickly falls apart, a morally flexible real estate agent involves his wife in a dangerous recovery plan."
287,80165857,Movie,Mumbai Delhi Mumbai,Satish Rajwade,"Shiv Pandit, Piaa Bajpai",India,"May 1, 2017",2014,TV-14,107 min,"Comedies, International Movies, Romantic Movies","In Delhi for the first time, a Mumbai girl loses her phone but gets a surprise chance at true love with a local boy who begrudgingly helps her."
288,70258366,Movie,Oh My God,Umesh Shukla,"Akshay Kumar, Paresh Rawal, Mithun Chakraborty, Om Puri, Apoorva Arora, Arun Bali, Honey Chaaya, Poonam Jhawer, Mahesh Manjrekar, Govind Namdeo",India,"May 1, 2017",2012,TV-PG,129 min,"Comedies, Dramas, International Movies",Mumbai shopkeeper Kanji Bhai files a lawsuit against God when an earthquake destroys his store and his insurance policy won't cover the damage.
289,80165732,Movie,One by Two,Devika Bhagat,"Abhay Deol, Preeti Desai, Lillete Dubey, Rati Agnihotri, Jayant Kripalani, Darshan Jariwala, Anish Trivedi, Geetika Tyagi, Preetika Chawla, Tahir Raj Bhasin",India,"May 1, 2017",2014,TV-PG,135 min,"Comedies, Dramas, International Movies",The lives of a Mumbai man and woman who are both dealing with issues intersect through a TV dance show that she wants to win but he wants to sabotage.
290,80165854,Movie,Pyaar Ka Punchnama,Luv Ranjan,"Kartik Aaryan, Divyendu Sharma, Raayo S. Bakhirta, Nushrat Bharucha, Sonalli Sehgall, Ishita Raj",India,"May 1, 2017",2011,TV-14,149 min,"Comedies, Dramas, International Movies",Matters of the heart introduce chaos into the once-idyllic bachelor existence of three young men who share an apartment.
291,80083589,Movie,Pyaar Ka Punchnama 2,Luv Ranjan,"Kartik Aaryan, Nushrat Bharucha, Sonalli Sehgall, Sunny Singh, Ishita Raj, Omkar Kapoor",India,"May 1, 2017",2015,TV-MA,136 min,"Comedies, Dramas, International Movies",Three young bachelors find the reality of relationships to be far removed from the idea of true romance that they had once pursued.
292,80032081,Movie,Queen,Vikas Bahl,"Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Mish Boyko, Jeffrey Chee Eng Ho, Marco Canadea, Sabeeka Imam, Yogendra Tikku",India,"May 1, 2017",2014,TV-MA,138 min,"Comedies, Dramas, International Movies",A jilted bride decides to go on her European honeymoon anyway – by herself – and ends up embarking on a journey of self-discovery.
293,17457962,Movie,Raja Hindustani,Dharmesh Darshan,"Aamir Khan, Karisma Kapoor, Suresh Oberoi, Johnny Lever, Navneet Nishan, Veeru Krishnan, Kunal Khemu, Pramod Moutho, Mohnish Bahl",India,"May 1, 2017",1996,TV-14,177 min,"Dramas, International Movies, Romantic Movies","When a poor taxi driver falls in love with a wealthy young woman, he must stand up to her family and contend with his own insecurities."
294,80182105,Movie,Saeed Mirza: The Leftist Sufi,"Kireet Khurana, Padmakumar Narasimhamurthy",Saeed Akhtar Mirza,India,"May 1, 2017",2016,TV-MA,61 min,"Documentaries, International Movies",This documentary profiles the celebrated Hindi film director known as much for his embrace of leftist politics and social concerns as lyrical cinema.
295,80165855,Movie,Shaitan,Bejoy Nambiar,"Rajeev Khandelwal, Kalki Koechlin, Gulshan Devaiah, Shiv Pandit, Kirti Kulhari, Neil Bhoopalam, Rajit Kapoor, Nikhil Chinappa, Rajkummar Rao",India,"May 1, 2017",2011,TV-MA,126 min,"Action & Adventure, Dramas, Independent Movies","When they're blackmailed after a hit-and-run, a troubled rich girl and her wild friends stage a fake kidnapping with a plan to collect the ransom."
296,70273637,Movie,Special 26,Neeraj Pandey,"Akshay Kumar, Manoj Bajpayee, Anupam Kher, Jimmy Shergill, Kajal Aggarwal, Divya Dutta, Kharaj Mukherjee, Rajesh Sharma, Kishor Kadam, Neeru Bajwa, Deepraj Rana, Neetu Singh",India,"May 1, 2017",2013,TV-PG,137 min,"Dramas, International Movies, Thrillers","In this fact-based crime drama, a gang of con artists posing as government officials executes a heist in the form of a raid on a prominent jeweler."
297,70176968,Movie,Tanu Weds Manu,Aanand Rai,"Madhavan, Kangana Ranaut, Jimmy Shergill, Deepak Dobriyal, Swara Bhaskar, Eijaz Khan, K.K. Raina, Rajendra Gupta, Ravi Kishan, Navni Parihar",India,"May 1, 2017",2011,TV-14,114 min,"Comedies, Dramas, International Movies","When London-based doctor Manu reluctantly returns to India to find a bride, he meets the girl of his dreams – only to discover she loves another man."
298,80165856,Movie,What the Fish,Gurmmeet Singh,"Dimple Kapadia, Vishal Sharma, Sumit Suri, Anand Tiwari, Deepti Pujari, Manu Rishi Chadha, Geetika Tyagi, Manjot Singh, Sabina Sheema",India,"May 1, 2017",2013,TV-14,96 min,"Comedies, International Movies",A crabby woman leaves home for a vacation and entrusts her niece's fiancé to feed her fish and adhere to a strict set of rules. He has other ideas.
299,70308135,Movie,Yamla Pagla Deewana 2,Sangeeth Sivan,"Dharmendra, Sunny Deol, Bobby Deol, Neha Sharma, Kristina Akheeva, Annu Kapoor, Johnny Lever, Sucheta Khanna, Aidan Cook, Anupam Kher",India,"May 1, 2017",2013,TV-14,147 min,"Action & Adventure, Comedies, International Movies","Up to his old tricks, con man Dharam poses as a millionaire to get his younger son married to the daughter of a wealthy businessman."
300,80107370,Movie,Thithi,Raam Reddy,"Thammegowda S., Channegowda, Abhishek H.N., Pooja, Singri Gowda","India, United States","March 9, 2017",2015,TV-MA,123 min,"Dramas, Independent Movies, International Movies","In a South Indian village, a centenarian's funeral brings together his free-spirited son, inheritance-hungry grandson and girl-crazy great-grandson."
301,80219143,Movie,Ladies First,Uraaz Bahl,,India,"March 8, 2018",2018,TV-G,40 min,"Documentaries, International Movies, Sports Movies","Born amid poverty and limited women's rights in the village of Ratu, India, Deepika Kumari rose to become the No.1 female archer in the world at 18."
302,81077597,Movie,I Am,Onir,"Juhi Chawla, Rahul Bose, Nandita Das, Sanjay Suri, Manisha Koirala, Purab Kohli, Shernaz Patel, Abhimanyu Singh, Arjun Mathur, Radhika Apte","India, Japan","March 4, 2019",2010,TV-MA,106 min,"Dramas, Independent Movies, International Movies","Four individuals in modern India grapple with their identities amid social taboos, trauma and brutal sexual discrimination in this quartet of stories."
303,80170381,TV Show,Th Eena Meena Deeka Chase Comedy Show,Dheeraj Berry,"Sanjay Keni, Priya Raina",India,"March 31, 2018",2015,TV-Y7,1 Season,"Kids' TV, TV Comedies","A hungry fox and three resourceful, surprisingly formidable birds turn the animal kingdom on its head in this lively animated series."
304,80180509,Movie,Colkatay Columbus,Saurav Palodhi,"Mir Afsar Ali, Gaurav Chakrabarty, Tanusree Chakraborty, Anirban Bhattacharya, Ritabhari Chakraborty, Suchandra Vaaniya, Arijit Dutt",India,"March 30, 2017",2016,TV-14,118 min,"Comedies, Dramas, Independent Movies","When Christopher Columbus mysteriously appears in modern-day Kolkata, India, two struggling young men look to him for advice on achieving success."
305,81033429,Movie,15-Aug,Swapnaneel Jayakar,"Rahul Pethe, Mrunmayee Deshpande, Adinath Kothare, Vaibhav Mangale, Jaywant Wadkar, Satish Pulekar, Naina Apte, Uday Tikekar",India,"March 29, 2019",2019,TV-14,124 min,"Comedies, Dramas, Independent Movies","On India's Independence Day, a zany mishap in a Mumbai chawl disrupts a young love story while compelling the residents to unite in aid of a little boy."
306,70129463,Movie,Tucker and Dale vs. Evil,Eli Craig,"Tyler Labine, Alan Tudyk, Katrina Bowden, Jesse Moss, Philip Granger, Brandon Jay McLaren, Christie Laing, Chelan Simmons, Travis Nelson, Alex Arsenault","Canada, United States, India, United Kingdom","March 29, 2019",2010,R,89 min,"Comedies, Horror Movies, Independent Movies","Expecting to relax at their ""vacation"" cabin, two backwoods boys see their trip turn into a nightmare when they're accused of being psychotic killers."
307,80175623,Movie,Blood Money,Vishal Mahadkar,"Manish Chaudhary, Kunal Khemu, Amrita Puri, Shekar Shukla, Teeshay, Mia Evonne Uyeda",India,"March 27, 2017",2012,TV-14,110 min,"Dramas, International Movies, Romantic Movies","Ambitious Kunal takes a job in the diamond business, but his life is thrown into turmoil when he's drawn into the seedy underworld of his new career."
308,81038046,Movie,Sei,Raj Babu,"Nakhul, Aanchal Munjal, Nassar, Prakash Raj, Thalaivasal Vijay, Manobala, Jeyan Cherthala, Annadurai Kannadasan",India,"March 25, 2019",2018,TV-14,126 min,"Action & Adventure, Comedies, Dramas","An aspiring yet aimless actor takes over his ailing father's job as an ambulance driver, unwittingly getting involved in an organ-trafficking network."
309,80245408,Movie,Secret Superstar,Advait Chandan,"Zaira Wasim, Meher Vij, Raj Arjun, Aamir Khan, Tirth Sharma",India,"March 23, 2018",2017,TV-14,150 min,"Dramas, International Movies, Music & Musicals",A talented teenage singer-songwriter living amid domestic abuse becomes a YouTube sensation after a video in which she hides her identity goes viral.
310,81076756,TV Show,Delhi Crime,,"Shefali Shah, Rajesh Tailang, Rasika Dugal, Adil Hussain, Vinod Sharawat, Mridul Sharma, Gopal Dutt Tiwari, Anurag Arora, Gaurav Rana, Yashaswini Dayama",India,"March 22, 2019",2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","As Delhi reels in the aftermath of a gang rape, DCP Vartika Chaturvedi leads a painstaking search for the culprits. Based on the 2012 Nirbhaya case."
311,81048554,Movie,Imago,"Karan Shivajirao Chavan, Vikram Tanajirao Patil","Aishwarya Ghaydar, Amol Deshmukh, Adarsh Kurne, Vishwas Kamble, Neha Awati, Amaraja Patil, Rinkle Chopde, Shreyas Gurav",India,"March 20, 2019",2018,TV-PG,97 min,"Dramas, Independent Movies, International Movies","A teen with vitiligo struggles with self-doubt and anxiety until a new schoolteacher sees her through a different lens, and urges her to do the same."
312,70105459,Movie,Contract,Ram Gopal Varma,"Adhvik Mahajan, Prasad Purandhare, Sakshi Gulati, Zakir Hussain, Amruta Subhash, Kishore Kadam, Sumeet Nijhawan, Upyendra Limaye",India,"March 2, 2019",2008,TV-MA,116 min,"Action & Adventure, Dramas, Independent Movies","Following the death of his wife and daughter in a terrorist attack, an ex-Indian army commando agrees to infiltrate a terrorist cell."
313,80207444,Movie,Dear Dad,Tanuj Bhramar,"Arvind Swamy, Himanshu Sharma, Ekavali Khanna, Aman Uppal, Bhavika Bhasin",India,"March 2, 2019",2016,TV-14,83 min,"Comedies, Dramas, Independent Movies","A father and son bond on an impromptu road trip over deep conversations, unexpected confessions, strange encounters ... and a drunken escapade."
314,81075235,Movie,Sarkar,A.R. Murugadoss,"Vijay, Varalakshmi Sarathkumar, Keerthi Suresh, Radha Ravi, Pala Karuppaiah, Yogi Babu",India,"March 2, 2019",2018,TV-MA,162 min,"Action & Adventure, Dramas, International Movies",A ruthless businessman’s mission to expose electoral fraud brings him into a heated and dangerous political conflict with two corrupt ministers.
315,81072516,Movie,Sarkar,A.R. Murugadoss,"Vijay, Varalakshmi Sarathkumar, Keerthi Suresh, Radha Ravi, Pala Karuppaiah, Yogi Babu",India,"March 2, 2019",2018,TV-MA,162 min,"Action & Adventure, Dramas, International Movies",A ruthless businessman’s mission to expose electoral fraud brings him into a heated and dangerous political conflict with two corrupt ministers.
316,70296742,Movie,War Chhod Na Yaar,Faraz Haider,"Sharman Joshi, Soha Ali Khan, Javed Jaffrey, Dalip Tahil, Mukul Dev, Sanjay Mishra, Vivek Rana, Manoj Pahwa",India,"March 2, 2019",2013,TV-14,109 min,"Comedies, Dramas, International Movies","Set in an India-Pakistan border post, this satirical but thought-provoking comedy about war deals with serious events in a humorous manner."
317,80095531,Movie,Zubaan,Mozez Singh,"Vicky Kaushal, Sarah-Jane Dias, Raaghav Chanana, Manish Chaudhary, Meghna Malik, Malkeet Rauni, Anita Shabdish, Chittaranjan Tripathy",India,"March 2, 2019",2015,TV-MA,111 min,"Dramas, International Movies, Music & Musicals","A scrappy but poor boy worms his way into a tycoon's dysfunctional family, while facing his fear of music and the truth about his past."
318,81013990,Movie,Bombairiya,Pia Sukanya,"Radhika Apte, Siddhant Kapoor, Akshay Oberoi, Adil Hussain, Amit Sial, Ravi Kishan, Ajinkya Deo, Shilpa Shukla","United Arab Emirates, United Kingdom, India","March 15, 2019",2018,TV-14,108 min,"Comedies, Dramas, International Movies","A PR agent trying to find her stolen phone, a politician in trouble, and a fading celebrity find their lives intertwining in unexpected, messy ways."
319,80239442,Movie,Bilu Rakkhosh,Indrasis Acharya,"Joy Sengupta, Koneenica Banerjee, Kanchana Moitra, Pradip Mukherjee",India,"March 15, 2018",2017,TV-14,127 min,"Dramas, International Movies","Torn between his demanding corporate career, his passion for music and his turbulent family life, a man struggles to keep his inner demons in check."
320,80238299,Movie,Chal Dhar Pakad,Aatmaram Dharne,Nagesh Bhonsle,India,"March 15, 2018",2010,TV-14,129 min,"Comedies, Dramas, International Movies","After her fat-shaming husband brings home a new lover, a wife in Maharashtra recruits a group of women to challenge him in a kabaddi match."
321,80201814,Movie,Ek Cup Chya,"Sumitra Bhave, Sunil Sukthankar","Kishore Kadam, Ashwini Giri, Kamal Desai, Devika Daftardar, Sunil Sukthankar, Shriram Ranade, Padmanabh Bind",India,"March 15, 2018",2009,TV-PG,120 min,"Dramas, Independent Movies, International Movies",A poor bus conductor's efforts at obtaining information about his enormous electricity bill are hindered by a corrupt system.
322,80201604,Movie,Haapus,,"Makarand Anaspure, Madhura Velankar, Subodh Bhave",India,"March 15, 2018",2010,TV-14,138 min,"Comedies, Dramas, International Movies",The son of an astrologer faces opposition from his superstitious father regarding his scheme of launching a mango business.
323,80235957,Movie,Irada Pakka,Kedar Shinde,"Smita Jaykar, Siddarth Jadhav",India,"March 15, 2018",2010,TV-14,137 min,"Comedies, Dramas, International Movies","Bored in their happy marriage, a couple decides to spice things up by fighting more, but their game takes the relationship on an unexpected path."
324,80235139,TV Show,Khotey Sikkey,,"Vikas Kumar, Hassan Zaidi, Sukhmani Sadana, Puru Chibber, Dilkhush, Mark Farokh Parakh",India,"March 15, 2018",2011,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Five affluent youths find a new sense of purpose as they team up with a Mumbai police officer on crime-busting missions around the city.
325,80201608,Movie,Lalbaug Parel: Zali Mumbai Sonyachi,Mahesh Manjrekar,"Sachin Khedekar, Seema Biswas, Ankush Chaudhari, Satish Kaushik, Siddarth Jadhav, Shashank Shende, Sameer Dharmadhikari, Karan Patel, Veena Jamkar, Kashmira Shah",India,"March 15, 2018",2010,TV-MA,145 min,"Dramas, International Movies",Industrial workers struggle against the greed of their employers and the apathy of the government toward the conditions in which they live and work.
